
Fecha;CUPRUM;;HABITAT;;MAGISTER;;PLANVITAL;;PROVIDA;;SANTA MARIA;;SUMMA BANSANDER
2010-11-22;25.956,77;3642906456154;26.632,71;3752325606809;26.833,78;3569188705379;26.405,17;3254472547;25.325,81;311084415782;27.090,62;3967810999498
2010-11-23;25.942,44;3639540098018;26.634,74;3745449804995;26.815,22;3564383961404;26.377,76;3271906185;25.311,11;311326599645;27.085,74;3965502690934
2010-11-24;25.622,98;3595053828228;26.334,16;3702112013317;26.480,92;3519689663544;26.079,47;3241962626;24.998,19;307354210141;26.759,21;3916651119086
2010-11-25;25.821,44;3622467107188;26.485,51;3720884937936;26.723,26;3551504853940;26.347,43;3322590888;25.179,90;309615484469;26.958,42;3945045255169
2010-11-26;25.885,82;3630730642492;26.560,47;3731505802324;26.777,04;3559523984355;26.369,26;3342962747;25.239,11;310498011017;27.015,65;3952876462889
2010-11-27;25.885,82;3630730642492;26.560,47;3731505802324;26.777,04;3559523984355;26.369,26;3342962747;25.239,11;310498011017;27.015,65;3952876462889
2010-11-28;25.885,82;3630730642492;26.560,47;3731505802324;26.777,04;3559523984355;26.369,26;3342962747;25.239,11;310498011017;27.015,65;3952876462889
2010-11-29;25.679,96;3600643751280;26.373,35;3703026339271;26.547,82;3525845899090;26.119,33;3311278058;25.038,14;308068125752;26.809,96;3921802493491
2010-11-30;25.720,28;3600525989459;26.398,34;3697165265782;26.596,49;3523921264150;26.233,05;3334441869;25.051,87;307746397403;26.849,14;3925958010705
2010-12-01;25.738,74;3617542749170;26.425,00;3704572765991;26.617,80;3533592836335;26.219,19;3464920706;25.047,36;300029837003;26.866,59;3916822439905
2010-12-02;25.998,48;3656962813823;26.682,91;3736514581967;26.903,25;3568332743868;26.513,39;3503790079;25.312,12;303300976063;27.127,71;3946914976309
2010-12-03;26.195,97;3684893667502;26.886,05;3762715422014;27.128,46;3595657350384;26.735,91;3536305967;25.517,51;305757743229;27.343,65;3978090740798
2010-12-04;26.195,97;3684893667502;26.886,05;3762715422014;27.128,46;3595657350384;26.735,91;3536305967;25.517,51;305757743229;27.343,65;3978090740798
2010-12-05;26.195,97;3684893667502;26.886,05;3762715422014;27.128,46;3595657350384;26.735,91;3536305967;25.517,51;305757743229;27.343,65;3978090740798
2010-12-06;26.215,42;3686225074162;26.923,08;3766648680143;27.136,94;3594541064873;26.686,00;3529687697;25.537,40;313322929382;27.368,28;3981839610212
2010-12-07;26.151,12;3676737561240;26.850,94;3755990382828;27.069,53;3585813238080;26.581,47;3515766622;25.472,16;312416627134;27.310,37;3974155768018
2010-12-08;26.151,12;3676737561240;26.850,94;3755990382828;27.069,53;3585813238080;26.581,47;3515766622;25.472,16;312416627134;27.310,37;3974155768018
2010-12-09;26.030,33;3659927637595;26.739,44;3741508753420;26.924,40;3567844844591;26.446,38;3498025860;25.376,22;311301895068;27.182,37;3956624649701
2010-12-10;25.956,13;3650715579211;26.670,94;3733836243116;26.858,51;3560195500618;26.382,52;3492395151;25.261,84;309952999467;27.108,92;3948110866027
2010-12-11;25.956,13;3650715579211;26.670,94;3733836243116;26.858,51;3560195500618;26.382,52;3492395151;25.261,84;309952999467;27.108,92;3948110866027
2010-12-12;25.956,13;3650715579211;26.670,94;3733836243116;26.858,51;3560195500618;26.382,52;3492395151;25.261,84;309952999467;27.108,92;3948110866027
2010-12-13;25.900,49;3644159538921;26.625,22;3729478703504;26.826,97;3558366830974;26.361,21;3491924367;25.231,31;309630579533;27.070,36;3944645869659
2010-12-14;25.977,60;3659685201358;26.685,52;3745809700255;26.920,29;3577340476464;26.410,62;3498793842;25.339,74;311105982994;27.140,25;3956167306163
2010-12-15;26.049,36;3683077491622;26.770,78;3772643029738;26.974,20;3596991222785;26.503,85;3492834726;25.429,35;305511838205;27.215,63;3960510556923
2010-12-16;25.957,16;3674013712714;26.685,00;3766234026916;26.867,27;3585809950133;26.405,97;3498086851;25.334,96;305058034369;27.117,90;3954608285564
2010-12-17;25.903,45;3671779262242;26.615,66;3761027647092;26.819,65;3583155932595;26.391,89;3562862390;25.265,90;310826318667;27.056,50;3947868178799
2010-12-18;25.903,45;3671779262242;26.615,66;3761027647092;26.819,65;3583155932595;26.391,89;3562862390;25.265,90;310826318667;27.056,50;3947868178799
2010-12-19;25.903,45;3671779262242;26.615,66;3761027647092;26.819,65;3583155932595;26.391,89;3562862390;25.265,90;310826318667;27.056,50;3947868178799
2010-12-20;25.893,07;3671449410691;26.603,14;3760051426378;26.805,98;3587617677507;26.394,44;3631136296;25.249,57;310677917297;27.045,99;3946872977873
2010-12-21;25.839,02;3664236584857;26.539,88;3751617485821;26.753,91;3580507346038;26.313,00;3619932814;25.185,96;309877784547;26.989,16;3938679752144
2010-12-22;25.870,49;3668808884148;26.569,66;3756934732706;26.798,11;3587962659409;26.347,79;3693175689;25.207,68;310151542208;27.043,67;3947036974002
2010-12-23;25.886,83;3671002068055;26.583,39;3758786410591;26.810,93;3589770370606;26.348,19;3696506300;25.209,17;310197819676;27.040,94;3946574532846
2010-12-24;25.874,72;3670226071624;26.573,91;3757953495643;26.804,99;3589933236010;26.303,74;3690269735;25.194,99;310156341290;27.034,64;3946360533595
2010-12-25;25.874,72;3670226071624;26.573,91;3757953495643;26.804,99;3589933236010;26.303,74;3690269735;25.194,99;310156341290;27.034,64;3946360533595
2010-12-26;25.874,72;3670226071624;26.573,91;3757953495643;26.804,99;3589933236010;26.303,74;3690269735;25.194,99;310156341290;27.034,64;3946360533595
2010-12-27;25.887,22;3672280803828;26.590,89;3760080974423;26.815,11;3590600429697;26.329,93;3693943560;25.230,17;310661232617;27.043,97;3947704190312
2010-12-28;25.882,62;3672116203721;26.596,01;3760551126997;26.818,31;3591743251485;26.333,10;3704224445;25.226,09;310672753474;27.036,26;3946215674859
2010-12-29;25.826,52;3657901876540;26.539,73;3752460025267;26.751,39;3582539178131;26.262,88;3695950362;25.173,70;310036219124;26.987,80;3939614965719
2010-12-30;25.962,12;3677782793903;26.639,29;3760903784266;26.900,75;3596636791678;26.412,62;3719580501;25.306,18;311275133074;27.129,07;3961370534405
2010-12-31;26.079,48;3694285942498;26.765,54;3780003487110;27.023,61;3613003603583;26.505,99;3732730082;25.426,52;312752112878;27.265,32;3981238447935

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2011-01-01;26.079,48;3694285942498;26.765,54;3780003487110;27.023,61;3613003603583;26.505,99;3732730082;25.426,52;312752112878;27.265,32;3981238447935
2011-01-02;26.079,48;3694285942498;26.765,54;3780003487110;27.023,61;3613003603583;26.505,99;3732730082;25.426,52;312752112878;27.265,32;3981238447935
2011-01-03;26.122,01;3700249103318;26.809,59;3786292245420;27.059,61;3617367559169;26.576,87;3742710999;25.486,71;313490836940;27.313,72;3988462535590
2011-01-04;26.261,80;3726009367498;26.929,54;3815695841734;27.205,54;3639625549983;26.712,51;4122901542;25.649,48;305486589233;27.467,17;3994342644758
2011-01-05;26.917,81;3821144365034;27.654,14;3919691182041;27.846,48;3727140288859;27.410,62;4232011433;26.276,34;313027511707;28.148,50;4093823999850
2011-01-06;27.087,47;3846612467896;27.857,67;3949123172577;28.008,42;3748829666681;27.594,25;4260362351;26.435,52;314983420284;28.327,91;4121119677964
2011-01-07;27.073,67;3846196014392;27.853,66;3950929062848;27.969,89;3744744033574;27.554,24;4296044051;26.370,02;321815884812;28.305,78;4119917235247
2011-01-08;27.073,67;3846196014392;27.853,66;3950929062848;27.969,89;3744744033574;27.554,24;4296044051;26.370,02;321815884812;28.305,78;4119917235247
2011-01-09;27.073,67;3846196014392;27.853,66;3950929062848;27.969,89;3744744033574;27.554,24;4296044051;26.370,02;321815884812;28.305,78;4119917235247
2011-01-10;26.956,78;3831042401155;27.732,42;3934881647277;27.863,25;3733038982490;27.419,85;4278857080;26.255,66;320473806720;28.192,52;4104604256010
2011-01-11;26.796,09;3811818219374;27.565,10;3914307070889;27.703,10;3712525255369;27.239,38;4251139220;26.094,95;318509359502;28.028,35;4083237124117
2011-01-12;26.800,46;3816279206360;27.558,33;3918378735604;27.717,20;3719238097618;27.241,79;4254055034;26.111,44;318857674559;28.025,89;4083900286248
2011-01-13;26.999,02;3847599366536;27.746,71;3951383100050;27.931,19;3752270386424;27.433,79;4284037964;26.301,62;321682330663;28.219,60;4116719338915
2011-01-14;26.965,46;3847085732498;27.731,52;3953965917391;27.898,31;3750039575881;27.391,45;4300925755;26.292,28;322007821402;28.175,39;4118672862799
2011-01-15;26.965,46;3847085732498;27.731,52;3953965917391;27.898,31;3750039575881;27.391,45;4300925755;26.292,28;322007821402;28.175,39;4118672862799
2011-01-16;26.965,46;3847085732498;27.731,52;3953965917391;27.898,31;3750039575881;27.391,45;4300925755;26.292,28;322007821402;28.175,39;4118672862799
2011-01-17;27.015,73;3866791752044;27.773,62;3973960677684;27.945,04;3773755032605;27.493,29;4610080519;26.340,91;316945295876;28.229,53;4122626523911
2011-01-18;26.939,19;3858297899369;27.699,71;3964652094832;27.854,81;3764851564180;27.405,67;4672200429;26.258,30;321066104277;28.142,34;4110630431261
2011-01-19;26.996,95;3867384192220;27.756,25;3973240927630;27.920,13;3776036816733;27.443,21;4756511036;26.313,75;321825589160;28.210,36;4121208637554
2011-01-20;26.965,68;3863880487061;27.729,44;3969645471719;27.871,72;3770828265242;27.367,88;4854271287;26.298,12;321700686817;28.173,31;4116491697217
2011-01-21;26.803,46;3841966506805;27.566,91;3948259987407;27.697,91;3748370836641;27.237,18;4878553286;26.139,04;319884659190;28.010,15;4093489900505
2011-01-22;26.803,46;3841966506805;27.566,91;3948259987407;27.697,91;3748370836641;27.237,18;4878553286;26.139,04;319884659190;28.010,15;4093489900505
2011-01-23;26.803,46;3841966506805;27.566,91;3948259987407;27.697,91;3748370836641;27.237,18;4878553286;26.139,04;319884659190;28.010,15;4093489900505
2011-01-24;26.713,24;3829413907984;27.462,32;3934908476312;27.630,08;3740661060291;27.130,04;4861301522;26.037,81;318616528759;27.898,92;4078344268617
2011-01-25;26.693,39;3827290678660;27.448,22;3934659377525;27.610,72;3739422418244;27.155,86;4865887421;26.034,44;318649092600;27.895,38;4078584581628
2011-01-26;26.657,03;3822782276401;27.409,35;3929946626329;27.550,20;3732146806301;27.078,87;4855081902;25.990,30;318203730477;27.851,08;4072256327956
2011-01-27;26.724,60;3833437682482;27.477,69;3940012684650;27.626,79;3743587840480;27.175,78;4875671426;26.068,66;319243208597;27.916,40;4082663647786
2011-01-28;26.534,30;3807212980171;27.291,29;3914317771253;27.422,99;3716569350740;26.935,19;4834483221;25.878,35;316898423469;27.704,10;4052781754252
2011-01-29;26.534,30;3807212980171;27.291,29;3914317771253;27.422,99;3716569350740;26.935,19;4834483221;25.878,35;316898423469;27.704,10;4052781754252
2011-01-30;26.534,30;3807212980171;27.291,29;3914317771253;27.422,99;3716569350740;26.935,19;4834483221;25.878,35;316898423469;27.704,10;4052781754252
2011-01-31;26.123,49;3741276997363;26.889,99;3851555979673;26.970,86;3648881303645;26.488,99;4757939830;25.497,41;311498554609;27.282,83;3991803477683
2011-02-01;26.073,04;3734690230167;26.836,36;3855390398186;26.983,31;3654552328860;26.499,54;4828311637;25.430,37;304230242726;27.238,16;3978707600190
2011-02-02;26.244,15;3759610344633;27.007,01;3879011163275;27.171,13;3681158789157;26.694,41;4863619615;25.591,52;306331397855;27.423,79;4000661761899
2011-02-03;26.253,08;3760581255348;27.027,66;3881716017694;27.150,81;3678492340074;26.660,30;4857978921;25.598,82;310639365702;27.425,00;3999145755464
2011-02-04;26.142,25;3745491198098;26.920,80;3866682140460;27.038,02;3664053899456;26.561,06;4845351046;25.490,51;309390935353;27.305,97;3979592853286
2011-02-05;26.142,25;3745491198098;26.920,80;3866682140460;27.038,02;3664053899456;26.561,06;4845351046;25.490,51;309390935353;27.305,97;3979592853286
2011-02-06;26.142,25;3745491198098;26.920,80;3866682140460;27.038,02;3664053899456;26.561,06;4845351046;25.490,51;309390935353;27.305,97;3979592853286
2011-02-07;26.038,83;3730682806187;26.817,30;3852456234910;26.945,84;3652806019766;26.467,07;4827641061;25.407,87;308416272567;27.198,20;3964570543990
2011-02-08;26.054,31;3733103963486;26.822,60;3853093138470;26.977,79;3656785617515;26.494,52;4832648040;25.409,88;308439385404;27.215,32;3967871210075
2011-02-09;26.037,89;3730396409929;26.801,78;3850423079670;26.962,15;3655714705766;26.450,53;4825132209;25.384,36;308221975473;27.201,41;3965836670033
2011-02-10;25.711,64;3683356860877;26.483,04;3804168198708;26.618,62;3607257004328;26.057,54;4767086330;25.074,75;304527899290;26.856,17;3914807911498
2011-02-11;25.461,14;3648399353866;26.222,87;3768276818274;26.393,85;3579097051739;25.829,97;4725885979;24.809,79;301374934590;26.597,58;3877123497378
2011-02-12;25.461,14;3648399353866;26.222,87;3768276818274;26.393,85;3579097051739;25.829,97;4725885979;24.809,79;301374934590;26.597,58;3877123497378
2011-02-13;25.461,14;3648399353866;26.222,87;3768276818274;26.393,85;3579097051739;25.829,97;4725885979;24.809,79;301374934590;26.597,58;3877123497378
2011-02-14;25.536,70;3662003082781;26.305,89;3783281133021;26.506,03;3597027636826;25.962,50;4752687375;24.896,60;302541818093;26.705,19;3901079463674
2011-02-15;25.655,51;3682742713444;26.445,19;3818134456585;26.608,09;3617654170955;26.055,86;4893190713;25.015,23;298804387141;26.834,66;3915490759518
2011-02-16;25.677,89;3689570526413;26.474,25;3826869438731;26.640,52;3625522409298;26.075,84;4933407217;25.046,43;304309416679;26.861,15;3923248946236
2011-02-17;25.798,32;3709274911603;26.593,13;3849453330909;26.771,49;3646492484533;26.199,60;5037796709;25.165,71;306093783032;26.994,60;3945705030408
2011-02-18;25.792,92;3710064870098;26.589,85;3849713101961;26.751,57;3647283937810;26.159,24;5076236019;25.154,43;306161883379;26.981,85;3945655705368
2011-02-19;25.792,92;3710064870098;26.589,85;3849713101961;26.751,57;3647283937810;26.159,24;5076236019;25.154,43;306161883379;26.981,85;3945655705368
2011-02-20;25.792,92;3710064870098;26.589,85;3849713101961;26.751,57;3647283937810;26.159,24;5076236019;25.154,43;306161883379;26.981,85;3945655705368
2011-02-21;25.718,55;3700058692594;26.511,62;3839086772419;26.677,61;3637468115685;26.053,70;5150006536;25.096,65;305474206710;26.905,79;3935506519457
2011-02-22;25.679,45;3695277981231;26.474,67;3834564843913;26.628,41;3631965609589;26.026,29;5144858434;25.052,05;304949926757;26.850,76;3927770662119
2011-02-23;25.371,95;3651103719533;26.174,35;3792178942059;26.306,73;3588654956173;25.676,22;5132565894;24.751,67;301310193751;26.531,21;3881779255899
2011-02-24;25.270,59;3637112726338;26.052,46;3774752896337;26.217,09;3576502353139;25.603,57;5120659312;24.653,23;300111570497;26.423,89;3866665326966
2011-02-25;25.272,96;3637218382215;26.066,99;3774950076915;26.232,15;3578305754119;25.614,42;5136383181;24.664,71;300313642119;26.445,77;3870220183435
2011-02-26;25.272,96;3637218382215;26.066,99;3774950076915;26.232,15;3578305754119;25.614,42;5136383181;24.664,71;300313642119;26.445,77;3870220183435
2011-02-27;25.272,96;3637218382215;26.066,99;3774950076915;26.232,15;3578305754119;25.614,42;5136383181;24.664,71;300313642119;26.445,77;3870220183435
2011-02-28;25.455,49;3655155878898;26.254,88;3792757364857;26.439,33;3598673959566;25.839,83;5149545122;24.833,80;301808408669;26.643,37;3889375087370
2011-03-01;25.641,87;3685532037329;26.443,00;3824085077900;26.627,65;3620624896621;26.012,63;5250800159;25.023,20;298981594459;26.839,23;3913099923795
2011-03-02;25.622,04;3677325138268;26.433,25;3815323906862;26.592,42;3612493582564;25.946,12;5226792481;25.018,22;299066805954;26.808,25;3905780981826
2011-03-03;25.660,21;3678907175399;26.461,24;3810965031313;26.660,51;3617970369170;26.052,77;5256147744;25.054,22;302445798333;26.848,54;3907396296964
2011-03-04;25.856,62;3705439575089;26.661,79;3838501274514;26.857,94;3643161043447;26.290,33;5306916109;25.256,67;304871130666;27.051,47;3934930635717
2011-03-05;25.856,62;3705439575089;26.661,79;3838501274514;26.857,94;3643161043447;26.290,33;5306916109;25.256,67;304871130666;27.051,47;3934930635717
2011-03-06;25.856,62;3705439575089;26.661,79;3838501274514;26.857,94;3643161043447;26.290,33;5306916109;25.256,67;304871130666;27.051,47;3934930635717
2011-03-07;25.934,03;3715032760996;26.749,01;3849454957264;26.919,32;3649380931993;26.330,95;5314555582;25.352,41;305932228730;27.130,59;3946375949567
2011-03-08;25.816,97;3697336145831;26.628,44;3829714173564;26.803,73;3631945759654;26.187,07;5285659488;25.241,15;304560183916;27.014,94;3929145398237
2011-03-09;25.955,15;3716213851852;26.772,59;3851017727977;26.950,84;3651201211210;26.379,96;5324593576;25.376,41;306166416019;27.155,36;3950499715463
2011-03-10;25.943,45;3712641826014;26.756,33;3847433918373;26.946,51;3650241361462;26.367,06;5322107364;25.361,30;305779365899;27.140,76;3948126777845
2011-03-11;25.764,51;3687291519532;26.586,46;3822994601982;26.764,43;3625321352585;26.168,46;5289374839;25.187,29;303709946997;26.959,42;3921834905419
2011-03-12;25.764,51;3687291519532;26.586,46;3822994601982;26.764,43;3625321352585;26.168,46;5289374839;25.187,29;303709946997;26.959,42;3921834905419
2011-03-13;25.764,51;3687291519532;26.586,46;3822994601982;26.764,43;3625321352585;26.168,46;5289374839;25.187,29;303709946997;26.959,42;3921834905419
2011-03-14;25.631,59;3670837696483;26.448,34;3806294523853;26.659,72;3610940358927;26.070,93;5270311849;25.061,71;302282397708;26.825,34;3911838333050
2011-03-15;25.609,09;3668482305853;26.434,34;3815841452198;26.632,02;3611552472977;26.074,39;5293514980;25.041,97;296070749728;26.803,99;3905149724240
2011-03-16;25.428,22;3643936554013;26.264,40;3791355300305;26.471,35;3587820387292;25.936,27;5277164597;24.886,87;294251135838;26.635,44;3879675964032
2011-03-17;25.321,69;3621786633184;26.165,82;3754810886348;26.327,04;3556792696213;25.773,97;5284306650;24.778,15;297405977811;26.523,10;3858012955691
2011-03-18;25.407,40;3625267170223;26.237,81;3751241859312;26.437,95;3564608235570;25.903,78;5316238871;24.857,39;298510596418;26.609,33;3860055234051
2011-03-19;25.407,40;3625267170223;26.237,81;3751241859312;26.437,95;3564608235570;25.903,78;5316238871;24.857,39;298510596418;26.609,33;3860055234051
2011-03-20;25.407,40;3625267170223;26.237,81;3751241859312;26.437,95;3564608235570;25.903,78;5316238871;24.857,39;298510596418;26.609,33;3860055234051
2011-03-21;25.385,50;3609535472212;26.208,29;3727338989102;26.442,20;3545717472455;25.864,59;5244011105;24.851,84;298133519289;26.587,78;3843513805284
2011-03-22;25.642,49;3627949455326;26.453,77;3737443685542;26.691,39;3558407494616;26.144,96;5286905991;25.101,77;300649824036;26.847,09;3863466686250
2011-03-23;25.801,37;3635874955886;26.611,90;3737933961479;26.876,02;3572477079048;26.307,05;5378419686;25.270,52;301870279412;27.021,20;3876725407572
2011-03-24;26.005,17;3650581659589;26.818,77;3746995656219;27.070,54;3590286849708;26.514,29;5546917209;25.467,24;303400701434;27.232,84;3898634585378
2011-03-25;26.154,42;3664575137005;26.968,78;3762795689630;27.218,19;3604622142007;26.673,49;5543203142;25.604,68;304227100474;27.383,84;3916059381213
2011-03-26;26.154,42;3664575137005;26.968,78;3762795689630;27.218,19;3604622142007;26.673,49;5543203142;25.604,68;304227100474;27.383,84;3916059381213
2011-03-27;26.154,42;3664575137005;26.968,78;3762795689630;27.218,19;3604622142007;26.673,49;5543203142;25.604,68;304227100474;27.383,84;3916059381213
2011-03-28;26.221,89;3668867997401;27.032,70;3769473295460;27.261,09;3608672925719;26.712,66;5527937942;25.672,51;304447373514;27.454,19;3926154519556
2011-03-29;26.202,34;3662792078328;26.990,72;3761235736695;27.237,03;3603909621720;26.618,64;5528758927;25.644,95;303944478684;27.422,78;3920004735646
2011-03-30;26.260,37;3669219058036;27.046,22;3769935652216;27.310,43;3614244221104;26.726,39;5552965882;25.716,21;303887179896;27.485,25;3930835474627
2011-03-31;26.490,44;3694166601339;27.288,45;3798216481472;27.562,22;3643853585088;26.952,74;5609990578;25.941,44;305857262240;27.748,25;3960595649455
2011-04-01;26.572,76;3700714966344;27.372,48;3823394611850;27.632,78;3657554346689;27.022,23;5737203686;26.037,12;299933923455;27.842,40;3959193370420
2011-04-02;26.572,76;3700714966344;27.372,48;3823394611850;27.632,78;3657554346689;27.022,23;5737203686;26.037,12;299933923455;27.842,40;3959193370420
2011-04-03;26.572,76;3700714966344;27.372,48;3823394611850;27.632,78;3657554346689;27.022,23;5737203686;26.037,12;299933923455;27.842,40;3959193370420
2011-04-04;26.786,09;3732194054262;27.570,76;3853479461621;27.850,93;3689639923538;27.228,39;5784222548;26.245,99;302244757656;28.056,04;3991201819429
2011-04-05;26.854,45;3743379631939;27.660,81;3869656473336;27.920,76;3701826011770;27.292,93;5798123098;26.309,19;309144384934;28.127,25;4002265077014
2011-04-06;26.922,40;3752596359843;27.727,50;3883540763028;27.984,31;3716230233307;27.346,28;5810637375;26.369,80;309788272486;28.189,93;4012355149071
2011-04-07;27.010,25;3765985447978;27.811,31;3899604393701;28.065,52;3727302543262;27.408,71;5825284792;26.441,80;310417921471;28.272,62;4027917476111
2011-04-08;26.983,43;3764106267283;27.768,16;3898842983555;28.026,67;3727302825418;27.355,44;5816155953;26.409,06;310049459067;28.231,95;4025221740384
2011-04-09;26.983,43;3764106267283;27.768,16;3898842983555;28.026,67;3727302825418;27.355,44;5816155953;26.409,06;310049459067;28.231,95;4025221740384
2011-04-10;26.983,43;3764106267283;27.768,16;3898842983555;28.026,67;3727302825418;27.355,44;5816155953;26.409,06;310049459067;28.231,95;4025221740384
2011-04-11;26.926,47;3758655419347;27.706,96;3894741905621;27.977,04;3725070907182;27.271,69;5799502085;26.364,86;309562349448;28.169,11;4017663857747
2011-04-12;26.864,33;3753326932996;27.640,60;3891799907794;27.904,88;3720079132473;27.187,35;5793140154;26.301,93;308662442149;28.092,96;4010252602043
2011-04-13;26.634,05;3724897189990;27.425,96;3867246189507;27.662,31;3693692406031;26.947,35;5753905470;26.089,39;306158706825;27.852,13;3978212699475
2011-04-14;26.649,31;3733429668698;27.429,24;3873458093084;27.684,85;3701128376478;26.994,45;5765578367;26.110,44;306664100722;27.850,40;3984646814440
2011-04-15;26.638,89;3724212974821;27.413,29;3888298604068;27.682,33;3710360745838;26.987,05;5855818537;26.101,79;300155675867;27.851,33;3978941892373
2011-04-16;26.638,89;3724212974821;27.413,29;3888298604068;27.682,33;3710360745838;26.987,05;5855818537;26.101,79;300155675867;27.851,33;3978941892373
2011-04-17;26.638,89;3724212974821;27.413,29;3888298604068;27.682,33;3710360745838;26.987,05;5855818537;26.101,79;300155675867;27.851,33;3978941892373
2011-04-18;26.715,23;3744843193675;27.489,80;3904485579336;27.759,83;3729546978929;27.078,22;5986798624;26.171,08;301396575603;27.931,92;3998289391038
2011-04-19;26.525,05;3719338094932;27.312,60;3881821185837;27.532,39;3701761608351;26.860,85;5938740917;25.964,35;299157281037;27.723,60;3969282833524
2011-04-20;26.598,08;3730457613037;27.363,96;3889853418036;27.653,28;3719820399905;26.980,57;6088504641;26.048,60;305668192922;27.808,76;3982203985857
2011-04-21;26.872,24;3769796027176;27.647,58;3933070802730;27.944,31;3760014478247;27.268,14;6206609336;26.327,68;309048219131;28.108,73;4025848736110
2011-04-22;26.872,24;3769796027176;27.647,58;3933070802730;27.944,31;3760014478247;27.268,14;6206609336;26.327,68;309048219131;28.108,73;4025848736110
2011-04-23;26.872,24;3769796027176;27.647,58;3933070802730;27.944,31;3760014478247;27.268,14;6206609336;26.327,68;309048219131;28.108,73;4025848736110
2011-04-24;26.872,24;3769796027176;27.647,58;3933070802730;27.944,31;3760014478247;27.268,14;6206609336;26.327,68;309048219131;28.108,73;4025848736110
2011-04-25;26.967,62;3784147973985;27.744,26;3946308804651;28.027,95;3771415443289;27.343,89;6323496364;26.425,85;310322647271;28.202,45;4039157729480
2011-04-26;26.968,12;3784315101184;27.760,70;3948501506495;28.019,72;3770240439943;27.334,00;6366212840;26.422,64;310457884124;28.202,57;4040579427145
2011-04-27;26.963,51;3784327562058;27.761,91;3950502057688;28.028,04;3772254428653;27.348,16;6381808495;26.428,18;310502712872;28.203,52;4040716096338
2011-04-28;26.908,71;3776031783313;27.700,63;3942775891506;27.964,51;3764185452950;27.269,20;6363365482;26.361,41;309762903714;28.144,12;4031756467872
2011-04-29;26.778,01;3751471817613;27.577,74;3919742355940;27.846,67;3742402153099;27.163,28;6365160694;26.261,80;308079648601;28.018,09;4006608564999
2011-04-30;26.778,01;3751471817613;27.577,74;3919742355940;27.846,67;3742402153099;27.163,28;6365160694;26.261,80;308079648601;28.018,09;4006608564999
2011-05-01;26.778,01;3751471817613;27.577,74;3919742355940;27.846,67;3742402153099;27.163,28;6365160694;26.261,80;308079648601;28.018,09;4006608564999
2011-05-02;26.871,77;3764071148089;27.661,61;3942301156247;27.957,35;3766401861210;27.264,73;6496707349;26.344,06;303411503342;28.125,12;4011700446742
2011-05-03;26.960,20;3772696436689;27.757,77;3957343300679;28.033,97;3777606658718;27.331,98;6572782744;26.434,25;304534632622;28.210,40;4024835128120
2011-05-04;26.783,16;3748481093518;27.587,30;3934483308167;27.835,90;3751647605901;27.136,61;6526041824;26.254,79;308380936564;28.020,85;3999001699438
2011-05-05;26.512,07;3711699639329;27.320,60;3898929000374;27.575,30;3718169111674;26.868,29;6460212991;25.996,53;305340473587;27.750,04;3960017584620
2011-05-06;26.479,36;3707647872218;27.283,81;3895430818001;27.524,22;3712719294184;26.871,29;6430829735;25.963,30;304957627327;27.712,27;3955010374957
2011-05-07;26.479,36;3707647872218;27.283,81;3895430818001;27.524,22;3712719294184;26.871,29;6430829735;25.963,30;304957627327;27.712,27;3955010374957
2011-05-08;26.479,36;3707647872218;27.283,81;3895430818001;27.524,22;3712719294184;26.871,29;6430829735;25.963,30;304957627327;27.712,27;3955010374957
2011-05-09;26.563,69;3719749995286;27.362,15;3906572627983;27.620,86;3726851078316;26.982,86;6467794853;26.037,63;305853699025;27.795,11;3966849049675
2011-05-10;26.649,23;3731610975626;27.458,61;3920776781513;27.702,34;3738251338807;27.071,00;6492024536;26.117,30;306820895739;27.884,30;3980513855576
2011-05-11;26.727,67;3744707099978;27.538,64;3934063468795;27.803,99;3753547311890;27.166,32;6533209176;26.199,47;307886964201;27.978,09;3996035252134
2011-05-12;26.683,39;3740984061816;27.495,67;3931776395325;27.731,70;3746294416939;27.074,20;6503594209;26.143,98;307285447981;27.933,17;3990324944727
2011-05-13;26.552,77;3726146671810;27.360,06;3921099296033;27.629,11;3735982024838;26.984,33;6493446723;26.024,75;305922353149;27.795,45;3976242361656
2011-05-14;26.552,77;3726146671810;27.360,06;3921099296033;27.629,11;3735982024838;26.984,33;6493446723;26.024,75;305922353149;27.795,45;3976242361656
2011-05-15;26.552,77;3726146671810;27.360,06;3921099296033;27.629,11;3735982024838;26.984,33;6493446723;26.024,75;305922353149;27.795,45;3976242361656
2011-05-16;26.357,77;3699650628485;27.161,04;3907090439295;27.426,87;3723330152818;26.766,21;6996973823;25.845,61;300466154676;27.595,72;3947710058285
2011-05-17;26.393,49;3706892840875;27.192,95;3916696703425;27.476,25;3733533287889;26.820,71;7159070362;25.877,75;301439397758;27.626,48;3954079065362
2011-05-18;26.488,01;3722282275618;27.289,75;3929651365628;27.551,22;3744061556339;26.954,41;7311996251;25.966,83;308153803949;27.719,73;3968457968501
